,id,distancia_quilombola_metros,distancia_ind_metros,distancia_urb_metros,distancia_outros_metros,distancia_militar_metros,distancia_semdes_metros,distancia_pi_metros,distancia_us_metros,distancia_min_metros,distancia_p_metros,distancia_m_metros,distancia_g_metros
204,706,144677.70384215988,25653.35075156963,404731.2122194848,1292.394097937844,60.25605962660019,34240.4087746182,106673.93727737514,23002.212297235677,21899.14568776908,3876.397226685031,3387.8544406564165,11043.199287549574
205,707,145192.0488516635,6680.9524452947335,377774.53431534185,1292.394097937844,8695.758554008988,55044.58792811351,95040.58391047607,49118.263334298754,5393.852792654732,7124.268068643717,7881.046790511825,12817.011921615063
206,708,144014.77270265474,4744.694730186366,378661.52907621633,1292.394097937844,8695.758554008988,55044.58792811351,96971.01244373854,47376.866000667855,4258.210269433052,5222.498054568779,9164.95143431347,10928.828793447432
207,715,145332.6480630095,29452.921869111866,408512.98511979624,1292.394097937844,60.25605962660019,34240.4087746182,107468.39132144983,20535.806623699827,25657.491819448514,5274.743480099236,4630.927056777113,14259.434719467665
208,716,123458.1364671001,65430.41578915666,283344.5101290979,1292.394097937844,8695.758554008988,74254.05994094088,101892.18615943447,36385.28000666968,1513.2255229552536,8360.376484672743,17491.800564257625,12920.006626529455
209,717,144963.0297070035,5018.17654095346,380375.9516729333,1292.394097937844,8695.758554008988,55044.58792811351,97105.59274832868,46012.8950696624,2571.807364201233,5544.553591925601,8340.218148200194,9790.144946376855
210,718,257110.66165105274,64241.45039392367,746.2403833687625,1292.394097937844,8695.758554008988,1344.7670693421799,5883.1780132963495,4436.447916676393,1786.2970784363185,2330.5205303575626,5381.095732317766,509.9710377291935
211,725,269994.1094327746,49799.125771532286,644.3112332930266,1292.394097937844,8695.758554008988,2180.786293223604,11393.597001778642,12408.748573455483,2820.8102735211546,4298.637843377975,6865.977865973957,4055.634391386773
212,726,256099.40421638475,63395.7982755924,136.385171782011,1292.394097937844,8695.758554008988,1344.7670693421799,5060.108697923562,3171.010324351921,525.6025121591096,2899.781628633039,4928.176521225944,2008.042351591082
213,727,257121.41372423843,64210.533489061076,736.2464040664125,1292.394097937844,8695.758554008988,1344.7670693421799,5852.430581718415,4436.9120986236385,1780.935951642991,2361.1524575158387,5398.589839297275,514.4686986360061
214,730,270164.2199530156,50225.69676974594,190.41529878094917,1292.394097937844,8695.758554008988,2180.786293223604,11371.636990180104,12596.765843830626,2647.2692702632476,4320.380326873135,6517.063558527237,4040.9977877933675
215,735,257562.12303081134,62538.310942159645,168.0134054443654,1292.394097937844,8695.758554008988,1344.7670693421799,4175.7596925074995,4625.959921370793,729.3589165834677,3905.1630342420153,6388.759191715076,911.8757787881592
216,742,257408.1479934003,64310.49822721866,1088.5936070690193,1292.394097937844,8695.758554008988,1344.7670693421799,5989.8880769047955,4776.310103025265,2132.0172831867553,2341.685992155931,5632.3977375934855,164.4480453302913
217,747,267010.7712174677,46842.75309569827,16.44490078951509,1292.394097937844,8695.758554008988,2180.786293223604,11169.201069959565,8320.888570575375,2160.9057415925517,6920.268490833786,11325.165589765635,4936.735053324809
218,751,267547.70548432105,57883.071114529856,3149.7374026294106,1292.394097937844,8695.758554008988,158.26788096833118,9863.242463738918,14387.35511678817,68.21860422080668,205.89731481004853,3593.7115968040275,1340.542943867822
219,752,257187.85068035062,63185.32631769074,419.7953455725529,1292.394097937844,8695.758554008988,1344.7670693421799,4809.083985731359,4270.932775763239,1383.5478549756308,3238.0216581440136,5812.122804520282,969.5085020611918
220,754,188698.2667500291,66391.36736198055,508220.62793964834,1292.394097937844,472.00322490615804,36068.04639018768,188607.13714233408,779.8592196792337,41243.20382933764,31213.42779787382,12857.873339712603,313.7597082673368
221,772,206346.45348620048,9831.448921685136,54774.614610979144,751.6686366645192,8695.758554008988,2251.2396809604675,106532.96638985939,73461.71596489348,73.02272154376347,1235.6912043897933,1773.1577283305623,2733.594541524685
222,775,223296.4421683899,14661.54543504149,36418.1161008858,751.6686366645192,8695.758554008988,588.9627759804843,88195.71387497352,78578.97450912562,41.788492616676386,1299.0742839090692,363.48638127425636,989.9424762745077
223,778,210729.74676304343,9418.15362401136,49566.28996093292,751.6686366645192,8695.758554008988,2251.2396809604675,101352.20600511873,77804.07643552861,75.46278047973507,895.6698060098561,545.5870895105263,2762.377678014141
224,780,205930.17272205243,9449.604928689345,55245.20312428616,751.6686366645192,8695.758554008988,2251.2396809604675,107001.01092488947,73164.18583300918,202.62082332334356,1244.3449633349803,1291.4560997684584,2822.6785280229383
225,793,466761.1214354725,102371.57090216951,12768.19929182446,1292.394097937844,60.25605962660019,1.6944606864266398,246317.2813160325,17684.25308113545,848.0649883460909,759.2398574088431,3676.8978689358614,116.50394207245229
226,825,504589.92957474984,81862.12522267962,3220.264489938765,1292.394097937844,60.25605962660019,105150.44492210016,215188.4995000736,4765.98832229458,450.6534224671181,754.9887513949185,2581.788645033312,7361.696021426507
227,830,515938.6468178956,72668.95263898314,20304.735847299904,1292.394097937844,60.25605962660019,105150.44492210016,209767.66956979953,18508.23584672111,558.1864513308701,58.4777264673851,1422.041841028733,2945.1233676341567
228,854,232360.47529607246,17059.297536704522,62589.489957145925,1292.394097937844,8695.758554008988,1936.454201014916,50225.858510022415,19690.654256493784,1805.5997981961982,1720.0512433543213,3352.041704208546,15650.11903587483
229,855,231740.9554341097,17749.921085674516,62287.6672672161,1292.394097937844,8695.758554008988,1936.454201014916,49599.374565937636,19010.20195031234,1182.5586689413976,2272.6844036978114,3727.9365817227067,16161.887638217664
230,858,230742.6546554915,18661.233968444325,62122.512351831705,1292.394097937844,8695.758554008988,129.94520161587357,48850.04891799818,18144.383398507973,440.4497807092922,3045.156135948843,4556.476053357759,17078.913713860256
231,867,85184.26409975543,16607.710694036938,173040.60486011815,3139.73261284232,8695.758554008988,39916.53310842824,1130.7038541137342,28578.796572098774,50749.00812590345,52645.09951931714,59337.409038429614,28733.700429090863
232,868,84102.14312837095,17776.205593486116,174160.2329617991,3139.73261284232,8695.758554008988,39916.53310842824,1044.6255461944509,28198.62850652093,50171.881675482764,52046.48062980496,58600.12290684874,28183.765657872482
233,881,100688.06565940782,105859.89622562187,313848.0658648417,3139.73261284232,707.3185887589052,89850.90672862568,63229.22683558689,29750.540694221636,44789.37537432242,40873.26045587251,33882.859737300016,29807.52054922078
234,883,117938.82524401687,138518.3555813756,348073.45391215436,3139.73261284232,707.3185887589052,89850.90672862568,69527.99352326455,41489.24893564215,13652.921208267888,6429.507260707846,24060.341146293806,36612.16118563691
235,888,124352.55179438135,59455.16016704611,142021.09984476902,10652.372503610111,8695.758554008988,797.9383099460696,141702.83434289898,17159.228899802947,873.6291064526921,409.06434361823966,543.4089735494624,9978.332117963128
236,892,119648.79084783155,60136.80214351537,145471.66122519827,10652.372503610111,8695.758554008988,797.9383099460696,146630.06183850399,19272.528615931475,85.23005156654723,726.2605511194204,4389.974977798818,9155.742744752426
237,894,119094.51710705795,57683.89674771972,144707.30497824756,10652.372503610111,8695.758554008988,797.9383099460696,149163.89400032006,22689.12820187316,92.21162834345053,3055.868870081017,5032.477729143987,11958.012445323659
238,895,116359.8305163122,59123.66834674467,147159.05466602364,10652.372503610111,8695.758554008988,797.9383099460696,151478.80431339034,23379.74905274291,1384.3078671342982,2392.0222255429667,7730.1104729008175,10207.560035508435
239,896,132722.86513550748,44441.9127172123,129645.23034683902,10652.372503610111,8695.758554008988,3891.266296553592,143990.41046210125,30839.537780837392,354.5185686671266,1984.0775879401956,6738.89754226351,9393.37731725258
240,897,100844.02482059448,76700.19267558049,143663.53623430827,10652.372503610111,8695.758554008988,3338.243133088028,158774.7224962233,24356.750783090058,136.7199204584404,2990.269556136638,1752.0207571411747,6556.748420842889
241,901,103196.15279118175,72382.48275805076,135573.80007662362,10652.372503610111,8695.758554008988,6101.80499241236,147488.1220623643,13339.035246403037,1705.1345964496181,1225.0471432713443,5112.910525712451,6912.975119184441
242,905,103686.93695153767,87058.8595670807,142588.9016069102,10652.372503610111,8695.758554008988,3338.243133088028,150172.0334934117,13860.500763073342,793.3883813767508,3388.754153461445,5898.74167866834,4689.407828343052
243,916,88671.56301071079,34046.106866946786,230399.99781000908,3139.73261284232,22399.453657694077,9057.610377007015,25410.725542966182,2593.4261527723916,3272.4346127647545,12333.144584324122,2464.378054599352,2538.9883994448337
244,924,367856.8868906295,18262.25240630314,15321.83147635499,1292.394097937844,60.25605962660019,2802.2451401154763,1756.069056569707,29416.564574992346,771.671899847992,3071.581944555562,4649.960412124474,4924.657487020307
245,925,368833.6844846389,19819.817833481302,25639.253562171394,1292.394097937844,60.25605962660019,2802.2451401154763,19785.937853905067,20915.353311191844,190.45894187181952,2017.1517492001922,2319.3383301160698,5216.642663193343
246,926,358858.5924402384,25482.65839954881,6036.046329806352,1292.394097937844,60.25605962660019,12489.668105277879,11920.049382042898,20633.993014210864,3585.9946989865994,2158.329915963684,5636.80498151163,3114.5384595013397
247,927,359492.60307580867,26418.57205471547,6583.930014596016,1292.394097937844,60.25605962660019,12489.668105277879,11041.149546713155,21166.368378080948,4198.797388082819,1773.5764309200897,5747.041010351359,2564.3997846002267
248,934,367855.2445858602,20295.03181003733,19378.320304859477,1292.394097937844,60.25605962660019,2802.2451401154763,20491.07453940632,9200.799625278736,1083.3912958606602,2114.0544469345837,4575.9556037795655,118.88958593098656
249,940,361945.3853642858,24883.07024519229,9059.851217745238,1292.394097937844,60.25605962660019,2802.2451401154763,9080.311346153285,23650.87407517674,2480.8855629170885,3913.223724536526,8123.062215820225,4403.570800324929
250,942,282494.4327378068,9955.470887177597,49559.12479998581,1292.394097937844,60.25605962660019,12489.668105277879,63621.21447712929,65721.16862269545,395.3173475307275,786.5700161922018,6916.509951837214,14464.194043623505
251,951,286064.7260734219,11343.980494651649,46242.464100854915,1292.394097937844,60.25605962660019,12489.668105277879,59588.48585622325,68612.78247854766,316.9902481077535,508.53820448265964,5582.102279627652,10293.911299087325
252,952,266737.7349570878,12745.498641233638,66720.87773086286,1292.394097937844,60.25605962660019,12489.668105277879,68994.88094799798,52453.896351624804,15.410530094828701,1036.4819208163708,162.91156088218924,5458.229402588743
253,957,338484.35598773404,63303.08090368024,5777.006257229234,1292.394097937844,60.25605962660019,1454.756236649364,20520.22723753407,83630.52465416682,11.331108421179094,393.0668704820141,3650.418731716604,24.318147006696705
254,981,352486.08084611257,20102.43600544553,742.13798913178,1292.394097937844,60.25605962660019,12489.668105277879,18962.93171242175,15249.385239567775,1565.8814917611332,419.2915548155755,2889.5929087540376,2875.747917821642
255,1003,89034.52361287591,34354.60265390833,233638.47758696176,3139.73261284232,22399.453657694077,9057.610377007015,28170.24904302393,2453.3151749370904,2309.3176156190916,15512.715083296333,209.8315200122774,2384.1420738685533
256,1026,582014.2838829511,8361.323218127149,723686.9868782618,1292.394097937844,44.216537224416925,41808.00098882835,70219.67363120557,110260.27343814417,672.7314809490299,4918.521035626562,2011.5753667176075,31193.832432988616
257,1029,645802.887813028,15803.218553140188,385229.86857809767,1292.394097937844,44.216537224416925,64145.39210410716,332790.9056068477,42830.34250169218,2719.03844721261,840.340094348875,9653.656782440048,42830.34250169218
258,1031,467789.1561512159,439.5987568003248,753304.5480317085,1292.394097937844,472.00322490615804,26151.509992330797,18522.757733466457,13125.326414918869,347.28677170981393,5831.859491597716,7077.225538220846,11655.37366581018
259,1043,255453.2286172347,63730.87508959688,68.11850005958338,1292.394097937844,8695.758554008988,1344.7670693421799,5482.832208729445,2540.1923895398704,23.946639644658894,2639.6992890876177,4324.526375631871,2519.8470431455066
260,1058,246918.43461731405,80184.05827449758,12277.395094893582,1292.394097937844,8695.758554008988,1344.7670693421799,22182.21899345799,5858.180656919652,510.7642719094507,368.69998790461676,1356.464170538739,1988.8684364311578
261,1059,245279.94509595115,81826.61032394745,13905.36240007992,1292.394097937844,8695.758554008988,1344.7670693421799,23991.252145540897,4360.559828172783,40.18088890870243,283.25631511864975,140.3543948977489,2477.9688962501546
262,1060,243351.3762244715,88608.13697404262,14180.123955837329,1292.394097937844,8695.758554008988,1344.7670693421799,31619.40204678021,4141.4464572580355,1609.0743642751684,16.704783342754318,1051.8858143647042,31.1657831519573
263,1065,232931.771650843,52839.26697140816,79903.67942796658,751.6686366645192,8695.758554008988,1006.3196622173156,62975.08924874358,344.0267906245967,208.60701993979305,2464.6652269164306,7535.652722894384,1781.9199059291532
264,1066,223826.72122718682,28881.348525218385,118680.7430398215,3139.73261284232,8695.758554008988,1006.3196622173156,36643.241710175505,129.0937411820015,338.7374881127833,31.78379869459546,1734.246277945489,1088.0748416133245
265,1068,324594.0282833104,15647.261781262447,271188.5919789355,3139.73261284232,22399.453657694077,2932.534438588436,97592.06726090061,35804.34487623683,3597.1222290844635,416.9022953993588,102.90202863924561,3037.911717434162
266,1071,268654.29215772956,57342.028342256905,4828.427310198033,1292.394097937844,8695.758554008988,158.26788096833118,11523.110677940429,15932.949401668777,4.627717613896745,1236.8944139747023,2276.158045024138,676.3676729831128
267,1072,268698.3788508962,57924.591713498994,5895.395052565486,1292.394097937844,8695.758554008988,158.26788096833118,12519.938225888225,16295.047857540769,53.55770391156618,1218.4339277815789,1733.592052994279,558.6124898685893
268,1075,268867.8154063521,57010.43958127575,4790.139604488078,1292.394097937844,8695.758554008988,158.26788096833118,11502.428775011651,16015.06327183714,14.302694390124316,1141.380593074647,2260.220031777545,1088.1314103930797
269,1076,268848.36396064213,56931.34110675047,4633.262331351941,1292.394097937844,8695.758554008988,158.26788096833118,11346.637283024924,15873.446885489868,75.06398460609633,1181.5661178073556,2430.47605727342,1305.8288497497545
270,1077,253392.42641247367,71574.04392591349,5516.276935723228,1292.394097937844,8695.758554008988,1344.7670693421799,13209.582550015548,5429.8557915964775,324.1569318069676,301.99786529030195,811.1302083936075,806.8566024790441
271,1078,160686.6460610005,41360.17634812262,105135.01085691039,10652.372503610111,8695.758554008988,340.9190551737959,123092.51345739269,34691.41612418473,349.3257795103885,173.29004398287339,1848.4212664990775,660.0928466043625
272,1080,118577.13169707054,69618.78523717218,151048.3244621797,10652.372503610111,8695.758554008988,3891.266296553592,141730.14740486356,9430.249026436806,202.6960307235194,32.24569333734456,8338.704240698728,2765.8081624026163
273,1081,156083.44541489883,4182.558834571909,550023.9851105793,1292.394097937844,472.00322490615804,74351.61969867279,135510.39077453344,5639.916271574874,109.63922930451677,5533.306773993763,37838.963037972455,5639.916271574874
274,1087,195693.58956837413,26754.645905840076,1153.3569406053202,1292.394097937844,638.2616406834007,74.57655912359091,34565.45931122342,33090.84557906748,220.83366020780468,889.2424571668589,428.3725998558997,3044.6783214347083
275,1088,189866.61216227838,32678.17843080784,882.5878201444486,1292.394097937844,638.2616406834007,74.57655912359091,34940.09106278798,30038.061278946723,567.9416632652843,2340.148149618735,4366.69524377673,8359.418356953951
276,1089,188352.2722449356,34268.637350128294,1931.2437828529498,1292.394097937844,638.2616406834007,74.57655912359091,35532.19684287061,29081.748900899005,241.6158026746472,849.7809110203528,2635.596558315904,9705.382025659886
277,1097,173256.93701342007,54199.689548229406,13518.651678156892,1292.394097937844,638.2616406834007,2078.999672055372,56716.594440731176,14817.814403221479,98.45158021048152,366.0615642345631,5606.696219563155,7506.840396681144
278,1099,165287.3838004974,59255.77253703183,18257.327396013978,1292.394097937844,638.2616406834007,2078.999672055372,61699.31924294257,21208.528980774972,855.7553271034142,986.3755461525575,452.0938163672974,691.782703351736
279,1100,164721.52546441797,59394.10721662406,19191.33321953442,1292.394097937844,638.2616406834007,2078.999672055372,62584.61535809971,21677.807667958634,1706.7535956372267,1849.3073924764237,986.4448444091228,506.49502343244245
280,1101,164047.71044471272,59723.58941921545,20001.814829329356,1292.394097937844,638.2616406834007,2078.999672055372,63321.95186801303,22294.824831937192,2493.1697147220684,2765.125474224563,1527.5182378904524,91.09547207046413
281,1112,204363.1252328947,66078.7276930283,67520.95604250526,1292.394097937844,60.25605962660019,2247.0868675436277,40816.92960567807,78924.1560058484,711.4112320424942,676.9448114802658,2946.237770933804,8949.032678035102
282,1113,205234.2806710499,65906.77938220455,69686.20488738983,1292.394097937844,60.25605962660019,2247.0868675436277,42968.97564828656,78051.76457035608,682.0735385142762,684.3629470619774,5112.3277431519255,9129.032707945817
283,1119,243391.7858432234,8298.076544028869,57867.98191465962,1292.394097937844,10.53069667244716,1683.134613376172,14298.800562597306,61025.972369147916,375.84961313121397,186.34970382780108,881.9434111339566,2299.7099892733927
284,1122,253251.3286597186,314.57337423723556,66569.53616355547,1292.394097937844,10.53069667244716,1683.134613376172,5681.697288184741,55239.608099186036,4714.874103472579,2876.990233416983,4186.768447725812,1.43229872526439
285,1137,35973.717615816764,25673.91834197179,227740.90824626203,1292.394097937844,82.08150368577718,16847.59161651456,8342.415084277218,27620.698923669093,383.3825221252691,2577.3801320358425,2562.1515627311396,5115.743190315544
286,1141,259210.83368619508,41506.60382509641,665894.7989061439,1292.394097937844,472.00322490615804,35687.13153014107,133701.41079641145,8100.703120842906,228.45347138760934,4399.142574595711,341.5241851528541,283.3707356371088
287,1146,120327.5648868633,62590.07965725624,119123.80986208492,3139.73261284232,8695.758554008988,39916.53310842824,5510.107822065363,39.552968857985434,41956.675984944086,42755.819908112775,34842.985099862526,35327.88912808533
288,1153,130419.3474100949,56394.546610874,108713.71839760891,3139.73261284232,8695.758554008988,39916.53310842824,275.20568455619207,56.710598413861916,33236.679130952114,34218.888601819286,25619.033750876846,25138.336564420584
289,1155,132481.48487861134,54748.390877671096,106542.98727590624,3139.73261284232,8695.758554008988,39916.53310842824,186.0069442967365,36.13504394090901,31382.69221359905,32405.180410717145,23956.34684138979,22962.36837853528
290,1156,132959.56708351691,54584.90783055942,106087.25182766517,3139.73261284232,8695.758554008988,39916.53310842824,247.63681237872223,34.18621940690774,31153.182451835302,32190.095403968528,23489.66053636281,22572.10625919027
291,1176,83631.32541880464,18362.96053743432,174881.95009487105,3139.73261284232,8695.758554008988,251.3917360142584,653.8617039607168,27644.009566428052,49612.045531624564,51477.08202753819,57973.63470749218,27628.023541447743
292,1177,84908.6866823257,16969.033789714053,173546.15453974507,3139.73261284232,8695.758554008988,39916.53310842824,761.3906365614561,28308.588545850605,50300.705222614815,52191.83621991104,58855.28271787357,28293.009948579074
293,1234,4811.127087921442,86445.48291882826,116718.0586137398,10652.372503610111,1168.599312115312,399.58884822688475,676.579228000985,357.45713254052646,2796.9579607890832,4556.13631865588,2823.4549586043645,295.3991417311307
294,1235,5707.978637348873,87391.13559579646,115856.23768431995,10652.372503610111,1168.599312115312,399.58884822688475,788.6082722203073,258.622942982395,3737.6726984083393,4337.1626098474635,3688.3055937927215,280.23016493579445
295,1237,8136.767421998345,89718.82162666957,112051.89975979156,10652.372503610111,1168.599312115312,399.58884822688475,4113.300267630457,256.1817132346609,4590.200885967053,5547.701445754936,5620.608565916171,24.912340485716197
296,1238,7115.951706437086,89034.73485347659,113324.13228420542,10652.372503610111,1168.599312115312,399.58884822688475,2713.2548134598833,661.5169248008325,5482.485355040518,5089.170734993502,4598.2330993988535,270.32661460600036
297,1240,9506.246156911657,91265.5010263512,110791.72155569037,10652.372503610111,1168.599312115312,399.58884822688475,3368.5526759135664,198.95900508387558,3108.6488462075577,4045.402222470871,6466.571672492408,197.1447959566694
298,1241,9287.731188022604,90870.77099280858,110913.75413156487,10652.372503610111,1168.599312115312,399.58884822688475,4085.246144736681,211.0680336658909,3439.315749150082,4839.5753949155915,6763.620865148168,175.71222376433028
299,1242,10267.51683692535,91698.04625966947,109914.90530078809,10652.372503610111,1168.599312115312,399.58884822688475,4793.581131901283,341.41394323035877,2690.6607497823125,4862.168883826183,7758.24241052079,311.3435069228286
300,1243,9415.423997450916,91531.06677526374,109647.16784173354,10652.372503610111,1168.599312115312,399.58884822688475,6117.844756303156,559.7687245770915,3053.843552641136,6091.828241874864,8161.868873112626,567.1362632077517
301,1310,355727.2086005037,41185.41037878926,416156.18921165075,10652.372503610111,5.56142851985556,74.69766485680313,5581.5946343820115,329760.9470083919,208.71152637370326,1341.2273172996408,695.5295449441983,2041.1695743969633
302,1315,349565.6766228197,37261.4450170221,428439.398350982,10652.372503610111,5.56142851985556,1023.7273760433807,10725.754485388206,295664.92414044606,2.006385252006804,1567.0745611833975,180.39616692638884,1567.0773884378173
303,1316,349882.7315388334,37323.141042060815,428391.2702616621,10652.372503610111,5.56142851985556,1023.7273760433807,10628.185182132098,296183.8496763726,52.25045472553469,1887.0560116829245,109.24430543111227,1953.6844068341463
304,1325,357408.6355281449,41073.72136690726,417456.8588548217,10652.372503610111,5.56142851985556,2.991456880214,4453.304892316445,327570.5150605508,121.67645178574455,70.89908085219678,1330.9117179459174,694.9365970985418
305,1328,352290.01775422937,41811.69375720256,413540.8376557977,10652.372503610111,5.56142851985556,74.69766485680313,8437.970954910628,334350.102632394,4.436118817674499,766.2745516408092,938.3559843155122,1965.7950218195701
306,1346,295769.59065351373,2486.3689819900274,382133.56545982824,10652.372503610111,2536.4679220792123,12026.157825107799,8086.404774247388,274400.54701283324,1983.4181108987286,8.840664172510394,138.05907563001227,2205.7703213796985
307,1353,332391.4527837772,3297.6745558612283,385937.1251794713,10652.372503610111,5.56142851985556,2.991456880214,40185.748562065135,306580.36191433,8794.271060304609,5706.839610337693,6450.71906493976,1416.0702898399998
308,1355,337685.7944450824,505.7635267852627,389197.84912500303,10652.372503610111,5.56142851985556,2.991456880214,41763.34909086939,303694.2525640673,4957.407708351177,6926.7433828611265,8.036629227297126,180.9106209221266
309,1370,347427.9353990169,2602.892719210681,386096.2787852921,10652.372503610111,5.56142851985556,2355.3902443896,11783.230289024457,270534.222379714,1668.4302086433217,92.04539251199546,204.3709242951095,911.2446153613482
310,1371,340597.06493534,8115.618567349463,379522.9111503353,10652.372503610111,5.56142851985556,2355.3902443896,5801.805671705239,266876.9872965383,441.3796253725497,420.3666460616013,2482.19002280853,1021.8592806771322
311,1389,103085.15581784499,18409.728541305718,401.8906713306112,10652.372503610111,98.40404308583156,4078.482423984804,100251.4552729855,49123.87025625779,246.33373203619874,1376.858864639882,432.2179564130688,2540.5954333717405
312,1390,114565.23712682762,26224.307636248846,1501.6155229988308,10652.372503610111,98.40404308583156,4078.482423984804,109111.07927475461,42551.319061839844,1125.329618137856,516.2851317207624,2291.2885984445343,4069.188002543532
313,1398,101093.27359296463,20862.43980538816,147267.6672259798,10652.372503610111,0.8151719818105599,23.69372829065924,215571.95284222026,1937.0961247422986,1400.303668618916,2183.3990159000123,2515.3304001548076,7331.846287846651
314,1401,73999.51395363254,3958.5214594614945,118886.68088912504,10652.372503610111,0.8151719818105599,1208.2554842211039,243521.31130577507,21325.034343672578,80.67390887724925,537.110470889472,2603.0246192979653,9924.490373636743
315,1403,95972.30974466841,12117.213001266904,141972.70123484367,10652.372503610111,0.8151719818105599,1508.7056384482278,216832.3361604311,2585.8411357666328,529.4913704241478,91.56265027237639,318.23233321987635,3867.525899557948
316,1417,67982.02656237377,2428.334948881888,112960.99770785299,10652.372503610111,0.8151719818105599,1208.2554842211039,248908.0503820761,27252.317932363258,132.6259204018712,1841.5745672675205,836.6948852633567,6245.066312966005
317,1419,80031.24522449242,694.1288960509875,126328.02044280125,10652.372503610111,0.8151719818105599,2.63145629900868,233790.3908955626,16359.388988569975,3024.9578854361725,537.6381504985281,869.9488619166236,5008.6238611693025
318,1420,90588.82792569732,10364.579640151227,136935.31096138273,10652.372503610111,0.8151719818105599,23.69372829065924,224891.6092342291,11252.284849793816,3.769052708578803,857.2340435850535,2548.7796996955267,3550.8687146391535
319,1421,93231.51668633691,12998.374807545575,139485.55175956708,10652.372503610111,0.8151719818105599,23.69372829065924,222731.80263019973,8999.181492285521,224.53787754141769,241.64391461775003,761.4201921631553,5851.528787956317
320,1424,97711.34576998805,17524.551917675435,144028.44171469737,10652.372503610111,0.8151719818105599,23.69372829065924,218104.8493285417,5444.268218182687,184.94022484949198,2049.803108871515,2126.6438663695835,9531.389000971329
321,1427,23244.999802472466,37431.46361277031,284452.1815194387,1292.394097937844,638.2616406834007,12085.340193289438,22204.702683357318,11799.340157378643,1419.346708680397,509.874955601894,5148.545775078129,12347.28229161517
322,1428,36984.877181184616,24370.359595982005,200183.8912333705,1292.394097937844,638.2616406834007,13565.359762914959,29329.710982227254,50171.630749674456,162.76074413319202,110.22198903483543,436.60007722818546,630.4933827752991
323,1433,32170.43489594014,31135.803915878583,201443.71758706172,1292.394097937844,638.2616406834007,13565.359762914959,21899.16523043857,56228.267125527855,873.0430906111711,186.5167510454108,680.1518259684789,2055.806883707906
324,1440,17007.06735568816,47316.9653599297,212221.02772959427,1292.394097937844,638.2616406834007,13565.359762914959,11672.390897401841,56128.80434042202,187.86835798286447,4.659047377405199,2004.1990207165172,2574.8470883752834
325,1447,22323.336395720482,17288.957584191925,176168.06838300492,1292.394097937844,638.2616406834007,13565.359762914959,28373.144232265477,68007.50227154995,1587.2103970897588,2.545006824305366,2588.3100362743244,1955.9840436146646
326,1449,22330.7695175709,22841.04830302816,184923.11988534394,1292.394097937844,638.2616406834007,13565.359762914959,26909.21269051298,65445.706513410456,323.82397072878325,14.755369372881896,60.33914594983418,2253.377695784562
327,1450,24670.061303218354,23140.84958000258,187646.46010297895,1292.394097937844,638.2616406834007,13565.359762914959,26817.51026624288,62678.7462775468,2428.794825158173,18.19727764309897,299.24658075998906,3589.908411758006
328,1451,25716.690410367893,23231.563588178888,188769.83257548892,1292.394097937844,638.2616406834007,13565.359762914959,26789.763580745897,61519.96118044434,2175.5773616093593,32.55420848367208,1097.1029449206899,3917.1785006727637
329,1452,28123.385553711534,23433.14973277328,191271.13795679787,1292.394097937844,638.2616406834007,13565.359762914959,26948.589849343552,58968.74924015882,1112.5760059256797,65.57541263097286,15.593466432386391,5197.451108920803
330,1454,41975.048381076595,25075.066779735374,209254.89086070622,1292.394097937844,638.2616406834007,13565.359762914959,28532.41647914979,41665.18289001668,5.776805896279342,463.11079742356554,68.65693585410061,8743.500844972405
331,1455,43960.74423833,25486.326926151334,214088.1070925475,1292.394097937844,638.2616406834007,13565.359762914959,23420.54978457258,37590.681051275445,138.5062126148372,9.224988899881536,1328.9195545216473,9261.554326987847
332,1457,48238.74781672323,27428.275149602017,247354.31493488542,1292.394097937844,638.2616406834007,12085.340193289438,14822.004590902867,15899.467664613907,39.024320265826105,88.60508971047359,2984.804316112713,4826.304114272356
333,1458,9836.01188143025,50523.186301492075,287662.3804461412,1292.394097937844,82.08150368577718,12085.340193289438,19419.298546379705,7526.298032061629,82.52996569520732,14.783999132653342,2730.8560500549615,16077.999703620442
334,1459,6909.259026362169,53578.29395895247,286437.7747276773,1292.394097937844,82.08150368577718,12085.340193289438,18375.309162818514,7017.352015090983,1.9058129657530087,84.24947174991652,2081.7370718970856,13320.767403467913
335,1461,45376.944177115605,30245.81901937032,247930.2213051409,1292.394097937844,638.2616406834007,12085.340193289438,10995.30130839449,19435.39531198873,873.0631871104384,239.80846825901304,2266.951467505349,7869.245138390292
336,1483,3282.499440803268,57158.19964996456,288234.3895928225,1292.394097937844,82.08150368577718,12085.340193289438,20917.436469595075,4312.98697678497,447.0035683224752,275.11830337257175,3895.1028231240025,12758.937907715457
337,1487,44018.56013861068,25887.74332253771,225233.28935685594,10652.372503610111,82.08150368577718,16847.59161651456,1008.1262467540672,36003.54770350833,135.04307889866016,1095.0675748520296,827.2328541469509,2023.3868109107473
338,1493,9081.306556711306,8702.666317675015,215260.53599712113,1292.394097937844,82.08150368577718,0.7284639782050399,7983.644968478732,865.1868721614778,48285.576140868725,48409.88723646611,46260.039335500594,3794.5277837130284
339,1499,20567.008239421993,48433.50169663177,303971.405907369,1292.394097937844,82.08150368577718,12085.340193289438,36593.8814622558,9502.219188503059,3674.653093056546,1775.399218227179,1080.5117167072046,30993.820079106907
