"","CD_MUN","NM_MUN","SIGLA_UF","longitude","latitude","nome","th","tnh","td","tr","ti","u","as","q","pi","us","sd","ou","mi","mf","p","m","g","d","nrow"
"636",1301852,"Iranduba","AM",-60.29262635,-3.264793288,"Cavalcante",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"637",1301852,"Iranduba","AM",-60.25211111,-3.255277778,"Estrada Nova",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"638",1302504,"Manacapuru","AM",-60.34713889,-3.276166667,"Jonas Costa",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"us",101
"639",1301852,"Iranduba","AM",-60.23759722,-3.242936111,"Santa Helena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"640",1301852,"Iranduba","AM",-60.16021667,-3.288786111,"Xavier",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"mf",383
"641",1302504,"Manacapuru","AM",-60.60326003,-3.343134356,"Apostolo Paulo I",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"642",1302504,"Manacapuru","AM",-60.53470978,-3.306706749,"Barro Branco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"643",1302504,"Manacapuru","AM",-60.44716988,-3.299218725,"Bela Vista",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"mf",383
"644",1302504,"Manacapuru","AM",-60.66673969,-3.351011213,"Caetano",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"asmf",199
"645",1302504,"Manacapuru","AM",-60.52578159,-3.304461843,"Casa Velha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"646",1302504,"Manacapuru","AM",-61.14411833,-3.732664321,"Caviana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"g",857
"647",1302504,"Manacapuru","AM",-60.79857423,-3.659748036,"Comunidade 13 de Julho",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"asusmf",159
"648",1302504,"Manacapuru","AM",-60.68929722,-3.241183333,"Costa da Concei??o",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"649",1302504,"Manacapuru","AM",-60.51388611,-3.303258333,"Costa do Laranjal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"650",1302504,"Manacapuru","AM",-60.74510278,-3.180308333,"Dona Doca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"g",857
"651",1302504,"Manacapuru","AM",-60.49308889,-3.305283333,"Laranjal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"652",1302504,"Manacapuru","AM",-60.6561428,-3.281982184,"Manac?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"653",1302504,"Manacapuru","AM",-60.90628041,-3.697769808,"Mangueira",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"asusmf",159
"654",1302504,"Manacapuru","AM",-60.73956371,-3.20074329,"Manuel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"655",1302504,"Manacapuru","AM",-60.59360423,-3.343282317,"Manuel Cardoso",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"asmf",199
"656",1302504,"Manacapuru","AM",-60.66173532,-3.275761255,"Monte Cristo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"657",1302504,"Manacapuru","AM",-60.91702374,-3.70645756,"Para?so",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"asusmf",159
"658",1302504,"Manacapuru","AM",-60.7324,-3.457858334,"Paru?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"659",1302504,"Manacapuru","AM",-60.88917778,-3.687352778,"Ponta da Usina",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"asusmf",159
"660",1302504,"Manacapuru","AM",-61.07194197,-3.692415198,"Repartimento",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"asmf",199
"661",1302504,"Manacapuru","AM",-60.74250556,-3.1837,"Reserva Tikuna",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"662",1302504,"Manacapuru","AM",-60.74236062,-3.188455117,"Reserva Tikuna I",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"sd",288
"663",1302504,"Manacapuru","AM",-60.94172226,-3.712337853,"Sama?ma",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"asusmf",159
"664",1302504,"Manacapuru","AM",-60.676875,-3.358902778,"S?o Francisco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"665",1302504,"Manacapuru","AM",-60.65830507,-3.277277995,"Vale Verde",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"666",1300086,"Anamã","AM",-61.59690524,-3.596888471,"Ajar?",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"usg",158
"667",1300086,"Anamã","AM",-61.50726439,-3.479332843,"Arixi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"668",1301308,"Codajás","AM",-62.14448605,-3.696833329,"Boa Vista",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"669",1300086,"Anamã","AM",-61.4868812,-3.634987181,"Costa do Gabriel",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"asusmf",159
"670",1300086,"Anamã","AM",-61.32064722,-3.587877777,"Cuia",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"asusmf",159
"671",1300086,"Anamã","AM",-61.70628889,-3.528233333,"Jacurutu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"g",857
"672",1302504,"Manacapuru","AM",-61.27331944,-3.581369444,"Jardins do ?den",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"asusmf",159
"673",1300086,"Anamã","AM",-61.49519444,-3.596944444,"Joar?",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"us",101
"674",1302504,"Manacapuru","AM",-61.22785,-3.635102778,"Novo Oriente",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,"asusmf",159
"675",1300086,"Anamã","AM",-61.64012222,-3.546011111,"Ruy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"676",1300086,"Anamã","AM",-61.57976938,-3.510159263,"S?o Pedro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"677",1302504,"Manacapuru","AM",-61.31275,-3.617361111,"Si?o",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,"asusp",77
"678",1300102,"Anori","AM",-61.66463889,-3.742138889,"Bairro Jap?o",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"mf",383
"679",1300102,"Anori","AM",-61.62045559,-3.8138009,"Costa do Goiabera",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"usp",13
"680",1300102,"Anori","AM",-61.65858333,-3.741611111,"Manoel Nunes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"681",1300102,"Anori","AM",-61.65076607,-3.75406604,"Morada Nova",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"682",1300102,"Anori","AM",-61.73479589,-3.847081048,"Seu L?zaro",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"sd",288
"683",1301308,"Codajás","AM",-62.28777875,-3.655444683,"Adelson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"684",1301308,"Codajás","AM",-62.273,-3.644055556,"Atoamirim",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"sd",288
"685",1300086,"Anamã","AM",-61.51958333,-3.47375,"Boa Vista",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"g",857
"686",1301308,"Codajás","AM",-62.35127778,-3.587666667,"Caiana",0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,"sdmfp",2
"687",1301308,"Codajás","AM",-62.29687532,-3.663307213,"Daniel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"688",1301308,"Codajás","AM",-62.13215397,-3.81215604,"Ena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"m",367
"689",1301308,"Codajás","AM",-62.31585269,-3.663167196,"Furo do Ubim",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"690",1301308,"Codajás","AM",-62.28341667,-3.631222223,"Iracema",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"sdp",37
"691",1301308,"Codajás","AM",-62.139725,-3.705530556,"Loro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"692",1301308,"Codajás","AM",-62.27880556,-3.657666667,"Nossa Senhora de F?tima",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"mf",383
"693",1301308,"Codajás","AM",-62.33136788,-3.622308217,"Santa Luzia",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"sd",288
"694",1301209,"Coari","AM",-62.77348708,-3.834045319,"Aldo",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"sd",288
"695",1301209,"Coari","AM",-63.29127778,-3.930194444,"Ar?na?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"g",857
"696",1301209,"Coari","AM",-63.61752731,-4.09291816,"Barrac?o Queimado",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"m",367
"697",1301209,"Coari","AM",-63.39569444,-4.214027778,"Boa Vista",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"sd",288
"698",1301209,"Coari","AM",-63.35494141,-3.930083362,"Cajuiru",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"thus",223
"699",1301308,"Codajás","AM",-62.5752532,-3.850647266,"Domingos",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"sd",288
"700",1301308,"Codajás","AM",-62.55202761,-3.802000284,"Elias",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"sd",288
"701",1301209,"Coari","AM",-63.14165306,-3.983948121,"Fazenda Nunes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"702",1301209,"Coari","AM",-63.30647478,-4.004494543,"Clareira 16",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"sd",288
"703",1301209,"Coari","AM",-62.62905768,-3.954432073,"Lago Camar?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"704",1301209,"Coari","AM",-63.58159289,-4.085797812,"Marizal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"705",1301209,"Coari","AM",-63.59208823,-4.085645374,"Moreira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"706",1301209,"Coari","AM",-63.65063165,-4.12334082,"Pau D'Arco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"707",1301209,"Coari","AM",-63.39590797,-4.122991587,"Praia do Andir?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"708",1301209,"Coari","AM",-63.40870179,-4.110019473,"Praia do Coari",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"709",1301209,"Coari","AM",-63.3948095,-4.16482008,"Praia do Coari I",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"sd",288
"710",1301209,"Coari","AM",-63.34377796,-4.016889251,"Santa Maria",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"thus",223
"711",1301209,"Coari","AM",-63.13767887,-3.974450036,"S?o Jos? do Sa?ba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"712",1301209,"Coari","AM",-63.17915492,-3.943230575,"S?o Pedro da Vila Lira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"g",857
"713",1301209,"Coari","AM",-63.13388889,-3.950027778,"S?o Pedro do Tauna",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"714",1301209,"Coari","AM",-62.59233917,-3.919125343,"S?o Raimundo do Miriti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"715",1301209,"Coari","AM",-63.68405902,-4.130295738,"Tapera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"716",1301209,"Coari","AM",-62.59017348,-3.857549356,"Lauro Sodr?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"717",1301209,"Coari","AM",-63.42292642,-4.116040264,"Santa Luzia do Buiu?uzinho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"718",1302603,"Manaus","AM",-59.97666667,-2.9775,"Areia Branca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"719",1302603,"Manaus","AM",-59.94805556,-3.142222222,"Base Naval",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"u",52
"720",1302603,"Manaus","AM",-60.42170384,-2.720826165,"Boa Esperan?a",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"pig",38
"721",1302603,"Manaus","AM",-60.32646426,-2.664580716,"Barreirinha",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"pig",38
"722",1302603,"Manaus","AM",-60.25503703,-3.048660622,"Boca do Tup?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"g",857
"723",1302603,"Manaus","AM",-60.28294388,-3.053648618,"Carvoaria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"g",857
"724",1302603,"Manaus","AM",-60.39970564,-3.014253812,"Comunidade do Arara",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"pig",38
"725",1302603,"Manaus","AM",-59.90638893,-3.114444441,"Daisaku Ikeda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"726",1302603,"Manaus","AM",-59.9891661,-2.984999706,"Estrada Santa Etelvina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"727",1302603,"Manaus","AM",-59.97666667,-2.977777778,"Fortaleza",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"728",1302603,"Manaus","AM",-60.40694444,-3.0075,"Igarap? do Jaraqui",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"pig",38
"729",1302603,"Manaus","AM",-59.97305556,-3.109166667,"Japiim",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"u",52
"730",1302603,"Manaus","AM",-59.90333463,-3.11111252,"Lajes (AM-MA-01)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"731",1302603,"Manaus","AM",-60.02805556,-3.133611111,"Manaus",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"u",52
"732",1302603,"Manaus","AM",-60.52218451,-2.811001883,"Nilton Lins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"733",1302603,"Manaus","AM",-60.5025,-2.821388889,"Nossa Senhora da Sa?de",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"g",857
"734",1302603,"Manaus","AM",-60.4514526,-2.789627851,"Nova Cana?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"g",857
"735",1302603,"Manaus","AM",-59.97805657,-2.99277739,"Nova Cidade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"736",1302603,"Manaus","AM",-59.98388887,-2.990555538,"Nova Cidade II",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"u",52
"737",1302603,"Manaus","AM",-60.4305576,-2.746768837,"Nova Esperan?a",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"pig",38
"738",1302603,"Manaus","AM",-60.30738625,-3.046318172,"Novo Para?so",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"pig",38
"739",1302603,"Manaus","AM",-60.40055556,-3.015,"Pared?o",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"pig",38
"740",1302603,"Manaus","AM",-59.9925,-3.152222222,"Pared?o (AM-MA-18)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"u",52
"741",1302603,"Manaus","AM",-60.0900004,-3.071898232,"Ponta Negra (AM-MA-02)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"u",52
"742",1302603,"Manaus","AM",-59.97361111,-2.976944444,"Ponte Velha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"743",1302603,"Manaus","AM",-60.09305567,-3.014444445,"Praia Dourada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"744",1302603,"Manaus","AM",-60.13131326,-3.033328836,"Praia da Lua",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"m",367
"745",1302603,"Manaus","AM",-59.9540007,-3.141000152,"Refinaria (AM-MA-17)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"u",52
"746",1302603,"Manaus","AM",-60.48638881,-2.817222122,"S?o Sebasti?o (cuieiras)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"g",857
"747",1302603,"Manaus","AM",-59.94472223,-3.135833353,"SiderAMa (AM-MA-04)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"748",1302603,"Manaus","AM",-60.27552663,-3.057651112,"Tatu",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"sdg",43
"749",1302603,"Manaus","AM",-60.46805579,-2.919999328,"Terra Preta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"750",1302603,"Manaus","AM",-59.86277778,-3.028888889,"Tony Medeiros",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"sdp",37
"751",1302603,"Manaus","AM",-59.88944444,-3.011944444,"UDV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"752",1302603,"Manaus","AM",-59.97945084,-2.986943166,"Vov?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"753",1304203,"Tefé","AM",-65.30633333,-4.342416666,"Abiu",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,"asusg",210
"754",1304203,"Tefé","AM",-65.01230562,-3.908777874,"Aranatuba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"755",1304203,"Tefé","AM",-65.17341667,-4.218305555,"Boa Vista",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,"asusg",210
"756",1304203,"Tefé","AM",-65.08064803,-4.138796282,"Cacautuba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"g",857
"757",1304203,"Tefé","AM",-65.07711111,-4.1325,"Cacautuba II",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"g",857
"758",1304203,"Tefé","AM",-65.00458333,-3.951027778,"Guabiraba",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"sd",288
"759",1304203,"Tefé","AM",-65.08444445,-4.042138889,"Irapuru",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,"asusg",210
"760",1304203,"Tefé","AM",-65.15716632,-4.184249313,"Ita?ba",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,"asusg",210
"761",1304203,"Tefé","AM",-65.02229328,-3.989049052,"Katukina",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"762",1304203,"Tefé","AM",-65.31968314,-4.408234985,"Livramento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1910
"763",1304203,"Tefé","AM",-65.20131245,-4.292579727,"Mendon?a",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"as",24
"764",1304203,"Tefé","AM",-65.48275,-4.446666667,"Mora",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,"asusg",210
"765",1304203,"Tefé","AM",-65.14125595,-4.235268604,"Pirapucu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"g",857
"766",1304203,"Tefé","AM",-64.97103868,-3.750922759,"Rabo do Jacu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"g",857
"767",1304203,"Tefé","AM",-64.9871831,-3.73973029,"Sapi?",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"sdg",43
"768",1304203,"Tefé","AM",-64.99132731,-3.735339717,"Sapi? II",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"g",857
